Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,4,1,3,28,515,20,1,0,11,5,5,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,4,0,3,3,64,0,0,0,11,0,0,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,4,0,3,13,84,0,0,0,11,0,0,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,4,0,3,3,70,0,0,0,11,0,0,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,4,1,3,49,144,41,1,0,11,1,1,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,4,0,3,2,64,0,0,0,11,0,0,No
bookkeeper,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,4,0,3,29,236,0,0,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java,4,1,3,4,64,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java,4,1,3,5,39,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,4,1,3,3,44,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Publisher.java,4,1,3,5,83,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,4,1,3,18,360,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,4,2,3,5,115,310,2,0,11,4,4,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkSubscriber.java,4,2,3,4,121,310,2,0,11,8,8,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,4,1,3,6,162,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkWorker.java,4,1,3,1,41,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/HedwigBenchmark.java,4,1,3,8,126,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,4,1,3,47,105,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/MessageConsumeData.java,4,1,3,6,47,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/PubSubData.java,4,1,3,33,131,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/data/TopicSubscriber.java,4,1,3,2,64,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/AlreadyStartDeliveryException.java,4,1,3,2,31,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,4,1,3,2,32,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/NoResponseHandlerException.java,4,1,3,2,31,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ResubscribeException.java,4,1,3,2,30,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/ServerRedirectLoopException.java,4,1,3,2,33,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,4,1,3,2,34,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/AbstractResponseHandler.java,4,1,3,19,124,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/CloseSubscriptionResponseHandler.java,4,1,3,9,69,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,4,1,3,13,89,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,4,1,3,16,67,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,4,1,3,9,57,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,4,1,3,12,167,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,4,1,3,11,68,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/CleanupChannelMap.java,4,1,3,9,168,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/FilterableMessageHandler.java,4,1,3,2,60,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannel.java,4,1,3,6,48,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HChannelManager.java,4,1,3,15,144,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,4,1,3,18,87,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,4,1,3,13,122,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,4,2,3,61,328,310,2,0,11,1,1,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/NetUtils.java,4,2,3,30,172,310,2,0,11,2,2,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/SubscriptionEventEmitter.java,4,1,3,1,40,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/VoidCallbackAdapter.java,4,1,3,2,37,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,4,1,3,94,486,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,4,1,3,16,330,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ActiveSubscriber.java,4,1,3,71,299,310,1,0,11,0,0,Yes
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ClientChannelPipelineFactory.java,4,1,3,4,57,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/DefaultServerChannel.java,4,1,3,8,74,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelHandler.java,4,2,3,67,185,310,2,0,11,1,1,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/HChannelImpl.java,4,1,3,36,307,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/NonSubscriptionChannelPipelineFactory.java,4,1,3,1,41,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/ResubscribeCallback.java,4,1,3,18,83,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/WriteCallback.java,4,1,3,24,76,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexHChannelManager.java,4,1,3,29,259,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscribeResponseHandler.java,4,1,3,6,112,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/multiplex/MultiplexSubscriptionChannelPipelineFactory.java,4,1,3,1,43,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleHChannelManager.java,4,1,3,31,297,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,4,1,3,36,215,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscriptionChannelPipelineFactory.java,4,1,3,1,43,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslClientContextFactory.java,4,1,3,2,34,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/client/ssl/SslContextFactory.java,4,1,3,4,51,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/conf/AbstractConfiguration.java,4,1,3,4,55,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/ClientMessageFilter.java,4,1,3,2,23,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/MessageFilterBase.java,4,1,3,3,46,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/PipelineFilter.java,4,1,3,2,64,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/filter/ServerMessageFilter.java,4,1,3,4,41,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,4,1,3,4,42,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,4,1,3,8,156,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/ConcurrencyUtils.java,4,1,3,1,43,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Either.java,4,1,3,1,41,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,4,1,3,1,78,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,4,1,3,24,102,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Option.java,4,1,3,1,35,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java,4,1,3,1,35,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java,4,1,3,5,49,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,4,1,3,3,41,310,1,0,11,0,0,No
bookkeeper,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,4,1,3,1,23,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,4,1,3,7,215,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,4,1,3,351,15290,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,4,1,3,1,64,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,4,1,3,6,120,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,4,1,3,2,59,310,1,0,11,0,0,No
bookkeeper,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,4,1,3,6,82,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,4,2,3,35,478,310,2,0,11,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,4,1,3,31,377,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,4,3,3,21,888,310,3,0,11,8,6,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,4,2,3,4,89,310,2,0,11,9,9,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,4,2,3,14,300,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,4,1,3,5,109,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,4,1,3,2,79,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,4,1,3,1,85,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,4,2,3,1,72,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,4,2,3,2,86,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,4,1,3,3,31,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,4,2,3,60,543,310,4,0,11,45,33,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,4,1,3,1,28,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,4,1,3,2,94,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,4,1,3,2,30,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,4,1,3,2,72,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,4,1,3,1,23,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,4,1,3,1,23,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,4,1,3,5,86,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,4,1,3,100,744,310,4,0,11,211,199,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,4,1,3,1,57,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,4,1,3,2,26,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,4,1,3,6,91,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,4,1,3,2,60,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,4,1,3,2,33,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,4,1,3,1,38,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,4,1,3,3,27,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,4,1,3,1,80,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,4,1,3,18,186,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,4,1,3,21,178,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,4,1,3,6,92,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,4,1,3,4,34,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,4,1,3,2,24,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,4,1,3,2,38,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,4,2,3,8,145,310,2,0,11,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,4,1,3,17,190,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,4,2,3,28,749,310,2,0,11,6,6,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,4,1,3,9,148,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,4,1,3,5,93,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,4,1,3,5,88,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,4,3,3,34,739,310,3,0,11,10,6,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,4,1,3,38,428,310,2,0,11,1,1,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,4,1,3,2,66,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,4,1,3,9,52,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,4,1,3,8,61,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,4,1,3,11,166,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,4,2,3,15,121,310,2,0,11,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,4,2,3,96,1025,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,4,1,3,1,64,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,4,1,3,6,79,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,4,1,3,2,24,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,4,1,3,1,21,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,4,2,3,18,403,310,2,0,11,3,3,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,4,1,3,1,49,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,4,1,3,2,51,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,4,1,3,9,89,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,4,1,3,2,26,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,4,1,3,2,67,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,4,1,3,98,642,310,1,0,11,0,0,Yes
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,4,1,3,2,53,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,4,1,3,6,39,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,4,1,3,4,55,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,4,1,3,2,46,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,4,1,3,2,56,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,4,1,3,3,102,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,4,1,3,6,149,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,4,1,3,1,59,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,4,1,3,1,30,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,4,1,3,2,48,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,4,1,3,1,52,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,4,1,3,16,95,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,4,1,3,5,59,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,4,2,3,1,75,310,2,0,11,5,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,4,1,3,4,58,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,4,1,3,7,37,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,4,1,3,5,64,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,4,1,3,2,76,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,4,1,3,16,319,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,4,1,3,4,41,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,4,2,3,60,654,310,2,0,11,8,8,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,4,1,3,8,59,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,4,1,3,8,100,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,4,1,3,9,174,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,4,1,3,2,121,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,4,1,3,4,52,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,4,1,3,31,91,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,4,1,3,16,219,310,2,0,11,87,87,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,4,1,3,8,137,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,4,1,3,6,109,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,4,1,3,11,95,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,4,1,3,18,310,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,4,1,3,7,80,310,2,0,11,8,8,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,4,1,3,1,24,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,4,1,3,3,47,310,2,0,11,2,2,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,4,2,3,13,272,310,2,0,11,5,5,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,4,2,3,20,287,310,3,0,11,8,6,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,4,1,3,1,79,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,4,1,3,1,30,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,4,1,3,1,84,310,1,0,11,0,0,No
bookkeeper,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,4,2,3,6,94,310,2,0,11,1,1,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,5,2,2,2,191,356,2,0,10,1,1,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,5,1,2,2,247,356,1,0,10,0,0,Yes
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,5,1,2,8,393,356,1,0,10,0,0,Yes
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,5,1,2,6,119,356,1,0,10,0,0,No
bookkeeper,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,5,1,2,3,321,356,1,0,10,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,5,3,2,92,975,356,9,2,10,134,66,Yes
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,5,1,2,2,41,356,1,0,10,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,5,1,2,1,134,356,1,0,10,0,0,No
bookkeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,5,1,2,3,28,356,1,0,10,0,0,No
