Project,Class,Release,nAuth,ChangeSetSize,LinesOfComment,LOC,maxChangeSetSize,nCommits,nFixCommits,Age,LOCadded,maxLOCadded,Buggy
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedFieldStrategy.java,0,2,0,39,1260,928,2,0,18,11,11,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbedValueHandler.java,0,2,0,8,153,928,2,0,18,4,4,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/EmbeddedClassStrategy.java,0,1,0,4,83,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FlatClassStrategy.java,0,1,0,2,55,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/FullClassStrategy.java,0,1,0,6,111,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerFieldStrategy.java,0,2,0,19,333,928,2,0,18,11,11,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerHandlerMapTableFieldStrategy.java,0,2,0,6,219,928,2,0,18,9,9,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/HandlerStrategies.java,0,2,0,15,234,928,2,0,18,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/IdentityJoinable.java,0,1,0,3,72,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ImmutableValueHandler.java,0,1,0,4,84,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/InValueDiscriminatorStrategy.java,0,2,0,9,121,928,2,0,18,4,4,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSCollectionFieldStrategy.java,0,2,0,9,86,928,2,0,18,3,3,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSMapFieldStrategy.java,0,2,0,17,131,928,2,0,18,7,7,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyCollection.java,0,2,0,5,203,928,2,0,18,7,7,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/LRSProxyMap.java,0,2,0,4,375,928,2,0,18,14,14,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MapTableFieldStrategy.java,0,2,0,5,149,928,2,0,18,8,8,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedBlobFieldStrategy.java,0,1,0,5,88,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedByteArrayFieldStrategy.java,0,1,0,2,81,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedCharArrayFieldStrategy.java,0,1,0,2,97,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedClobFieldStrategy.java,0,1,0,2,69,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java,0,2,0,10,222,928,2,0,18,4,4,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneClassStrategy.java,0,1,0,5,72,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneDiscriminatorStrategy.java,0,1,0,6,45,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneFieldStrategy.java,0,1,0,4,43,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NoneVersionStrategy.java,0,1,0,4,44,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/NumberVersionStrategy.java,0,1,0,4,51,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdClassStrategy.java,0,1,0,2,41,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ObjectIdValueHandler.java,0,1,0,3,70,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveFieldStrategy.java,0,2,0,20,338,928,2,0,18,4,4,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/PrimitiveWrapperArrays.java,0,1,0,6,78,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionInverseKeyFieldStrategy.java,0,2,0,2,80,928,2,0,18,5,5,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationCollectionTableFieldStrategy.java,0,2,0,2,79,928,2,0,18,5,5,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationFieldStrategy.java,0,2,0,64,599,928,5,0,18,43,24,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapInverseKeyFieldStrategy.java,0,2,0,2,143,928,2,0,18,11,11,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationMapTableFieldStrategy.java,0,2,0,2,143,928,2,0,18,11,11,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationStrategies.java,0,1,0,10,189,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,0,2,0,13,262,928,3,0,18,13,8,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyTableFieldStrategy.java,0,2,0,6,230,928,4,0,18,12,7,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StateComparisonVersionStrategy.java,0,1,0,26,254,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StoreCollectionFieldStrategy.java,0,2,0,55,431,928,2,0,18,26,26,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/StringFieldStrategy.java,0,2,0,13,205,928,2,0,18,4,4,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SubclassJoinDiscriminatorStrategy.java,0,2,0,20,123,928,2,0,18,4,4,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassDiscriminatorStrategy.java,0,2,0,3,53,928,2,0,18,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/SuperclassVersionStrategy.java,0,1,0,2,42,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/TimestampVersionStrategy.java,0,1,0,2,36,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/UntypedPCValueHandler.java,0,2,0,6,102,928,2,0,18,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/ValueMapDiscriminatorStrategy.java,0,1,0,7,109,928,2,0,18,1,1,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/VerticalClassStrategy.java,0,1,0,10,122,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,0,1,0,52,640,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ColumnIO.java,0,1,0,31,252,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Constraint.java,0,1,0,18,165,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,0,1,0,22,234,928,2,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DriverDataSource.java,0,1,0,2,45,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DynamicSchemaFactory.java,0,1,0,6,116,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/FileSchemaFactory.java,0,1,0,5,87,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,0,1,0,57,599,928,2,0,18,3,3,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Index.java,0,1,0,7,72,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LazySchemaFactory.java,0,1,0,18,147,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/LocalConstraint.java,0,1,0,16,162,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/NameSet.java,0,1,0,8,62,928,2,0,18,2,2,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/PrimaryKey.java,0,1,0,7,71,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ReferenceCounter.java,0,1,0,2,34,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schema.java,0,1,0,19,229,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaFactory.java,0,1,0,4,36,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGenerator.java,0,1,0,82,792,928,2,0,18,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaGroup.java,0,1,0,30,354,928,2,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaParser.java,0,1,0,7,55,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaSerializer.java,0,1,0,10,68,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SchemaTool.java,0,1,0,124,1333,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Schemas.java,0,1,0,9,220,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Sequence.java,0,1,0,18,178,928,2,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/SimpleDriverDataSource.java,0,2,0,1,145,928,2,0,18,11,11,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Table.java,0,1,0,45,614,928,2,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/TableSchemaFactory.java,0,1,0,34,427,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Unique.java,0,1,0,5,48,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaParser.java,0,1,0,25,526,928,2,0,18,3,3,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/XMLSchemaSerializer.java,0,1,0,27,374,928,2,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractDB2Dictionary.java,0,1,0,6,79,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractResult.java,0,2,0,17,711,928,3,0,18,8,5,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AbstractSQLServerDictionary.java,0,1,0,5,133,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/AccessDictionary.java,0,1,0,4,79,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/CacheDictionary.java,0,1,0,5,34,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Calendard.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java,0,1,0,10,119,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,0,2,0,281,3294,928,6,0,18,40,14,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionaryFactory.java,0,1,0,18,563,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DerbyDictionary.java,0,1,0,11,74,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/EmpressDictionary.java,0,1,0,11,146,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FirebirdDictionary.java,0,1,0,5,49,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/FoxProDictionary.java,0,1,0,14,133,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/HSQLDictionary.java,0,2,0,9,269,928,2,0,18,4,4,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InformixDictionary.java,0,1,0,22,206,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/InterbaseDictionary.java,0,1,0,11,91,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JDataStoreDictionary.java,0,1,0,6,94,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Join.java,0,2,0,9,162,928,2,0,18,40,40,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSet.java,0,1,0,25,339,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/JoinSyntaxes.java,0,1,0,5,35,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Joins.java,0,2,0,10,62,928,2,0,18,5,5,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/LogicalUnion.java,0,2,0,25,728,928,4,0,18,40,26,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MergedResult.java,0,2,0,12,435,928,3,0,18,5,5,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/MySQLDictionary.java,0,1,0,11,137,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,0,2,0,61,879,928,3,0,18,3,2,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PointbaseDictionary.java,0,1,0,7,106,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java,0,1,0,47,295,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,0,1,0,24,376,928,2,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Raw.java,0,1,0,2,31,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Result.java,0,2,0,80,491,928,2,0,18,3,3,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/ResultSetResult.java,0,1,0,16,430,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Row.java,0,1,0,77,442,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowImpl.java,0,1,0,48,801,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManager.java,0,1,0,7,63,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/RowManagerImpl.java,0,1,0,20,211,928,2,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLBuffer.java,0,1,0,47,536,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLExceptions.java,0,1,0,10,99,928,2,0,18,9,9,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactory.java,0,1,0,5,39,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLFactoryImpl.java,0,1,0,3,50,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SQLServerDictionary.java,0,1,0,7,102,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SecondaryRow.java,0,1,0,8,164,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Select.java,0,2,0,105,575,928,4,0,18,34,22,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectExecutor.java,0,1,0,18,103,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SelectImpl.java,0,2,0,210,2315,928,6,0,18,143,75,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Sized.java,0,1,0,2,30,928,1,0,18,0,0,No
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,0,1,0,35,229,928,1,0,18,0,0,Yes
openjpa,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/Union.java,0,1,0,11,66,928,1,0,18,0,0,No
openjpa,openjpa-kernel-4/src/main/java/org/apache/openjpa/util/ProxyGregorianCalendar4.java,0,0,0,1,49,0,0,0,18,0,0,No
openjpa,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java,0,2,0,7,174,928,7,0,18,273,237,No
openjpa,openjpa-kernel-5/src/main/java/org/apache/openjpa/enhance/PCEnhancerAgent.java,0,2,0,4,61,928,6,0,18,85,70,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreBrokerFactory.java,0,1,0,10,118,928,4,0,18,147,139,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/abstractstore/AbstractStoreManager.java,0,3,0,32,468,928,6,0,18,592,535,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ant/MetaDataToolTask.java,0,2,0,4,76,928,5,0,18,96,89,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ant/PCEnhancerTask.java,0,2,0,6,78,928,6,0,18,105,99,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/AutoDetachValue.java,0,1,0,3,60,928,5,0,18,109,91,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/BrokerFactoryValue.java,0,2,0,6,81,928,8,0,18,145,47,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,0,1,0,14,125,928,3,0,18,153,139,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/DetachOptions.java,0,1,0,15,138,928,3,0,18,165,157,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfiguration.java,0,3,0,208,1155,928,8,0,18,1447,1336,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAConfigurationImpl.java,0,3,0,18,1171,928,13,0,18,1604,1427,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/OpenJPAVersion.java,0,2,0,2,118,928,6,0,18,159,97,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivation.java,0,2,0,6,56,928,4,0,18,75,68,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/ProductDerivations.java,0,2,0,13,107,928,9,0,18,163,134,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/RemoteCommitProviderValue.java,0,1,0,10,122,928,4,0,18,144,139,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/conf/SeqValue.java,0,1,0,3,41,928,3,0,18,49,46,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractDataCache.java,0,2,0,28,361,928,5,0,18,446,430,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/AbstractQueryCache.java,0,2,0,21,272,928,7,0,18,337,322,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/Caches.java,0,1,0,2,49,928,5,0,18,61,57,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentDataCache.java,0,2,0,12,125,928,4,0,18,162,140,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ConcurrentQueryCache.java,0,2,0,10,115,928,4,0,18,141,137,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCache.java,0,2,0,27,230,928,4,0,18,302,258,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManager.java,0,1,0,10,64,928,3,0,18,87,74,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheManagerImpl.java,0,1,0,3,73,928,3,0,18,89,87,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCData.java,0,1,0,3,29,928,3,0,18,33,32,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataGenerator.java,0,1,0,25,184,928,3,0,18,236,232,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCachePCDataImpl.java,0,1,0,6,116,928,3,0,18,147,145,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheScheduler.java,0,2,0,8,215,928,6,0,18,264,248,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DataCacheStoreManager.java,0,4,0,53,481,928,9,0,18,650,618,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingDataCache.java,0,2,0,6,297,928,5,0,18,382,335,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/DelegatingQueryCache.java,0,1,0,6,193,928,4,0,18,247,229,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationEvent.java,0,1,0,5,56,928,3,0,18,70,62,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/ExpirationListener.java,0,1,0,3,28,928,3,0,18,32,30,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCache.java,0,1,0,14,120,928,4,0,18,160,138,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryCacheStoreQuery.java,0,2,0,34,563,928,7,0,18,710,682,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryKey.java,0,2,0,66,368,928,4,0,18,469,465,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/QueryResult.java,0,1,0,6,56,928,3,0,18,67,64,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedEvent.java,0,1,0,4,44,928,3,0,18,54,49,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/datacache/TypesChangedListener.java,0,1,0,3,28,928,3,0,18,32,30,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/AutomaticManagedRuntime.java,0,1,0,4,153,928,4,0,18,194,178,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/InvocationManagedRuntime.java,0,1,0,4,69,928,3,0,18,87,81,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/JNDIManagedRuntime.java,0,1,0,4,50,928,4,0,18,61,57,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/ManagedRuntime.java,0,1,0,3,33,928,3,0,18,40,36,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/SunOneManagedRuntime.java,0,1,0,3,40,928,3,0,18,47,46,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/ee/WLSManagedRuntime.java,0,1,0,4,41,928,3,0,18,49,48,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/ApplicationIdTool.java,0,2,0,113,1247,928,6,0,18,1503,1465,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/CodeGenerator.java,0,2,0,36,463,928,6,0,18,567,537,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorage.java,0,1,0,24,115,928,3,0,18,142,138,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/DynamicStorageGenerator.java,0,1,0,55,458,928,4,0,18,539,530,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldConsumer.java,0,1,0,12,61,928,3,0,18,75,72,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldManager.java,0,1,0,2,22,928,3,0,18,26,24,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/FieldSupplier.java,0,1,0,12,61,928,3,0,18,75,72,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCDataGenerator.java,0,4,0,123,877,928,8,0,18,1192,1081,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCEnhancer.java,0,4,0,394,2881,928,16,0,18,3810,3542,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCRegistry.java,0,2,0,28,216,928,4,0,18,278,257,Yes
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PersistenceCapable.java,0,1,0,3,60,928,3,0,18,92,91,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/StateManager.java,0,1,0,49,231,928,3,0,18,286,282,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractLifecycleListener.java,0,1,0,3,67,928,3,0,18,84,81,No
openjpa,openjpa-kernel/src/main/java/org/apache/openjpa/event/AbstractRemoteCommitProvider.java,0,1,0,3,57,928,3,0,18,69,67,No
